id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName,isImpacting
80563591,658108,12618,RYDE,2022-11-06T08:34:00,2022-11-06T11:05:00,151,Genuine - Non Impacting,109785,SIMEON STREET RYDE,False
80562784,658302,12589,LANCING BEACH GREEN,2022-11-06T09:26:12,2022-11-06T10:50:00,83,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80562601,658302,12587,SOUTHWICK,2022-11-06T09:26:12,2022-11-06T10:50:00,83,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80562618,658302,12588,SHOREHAM BEACH,2022-11-06T09:26:12,2022-11-06T10:50:00,83,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80563238,658149,12619,SEAGROVE,2022-11-06T09:10:00,2022-11-06T10:46:00,96,Genuine - Non Impacting,109941,LATIMER ROAD ST HELENS,False
80563239,658149,12621,BEMBRIDGE,2022-11-06T09:10:00,2022-11-06T10:46:00,96,Genuine - Non Impacting,109941,LATIMER ROAD ST HELENS,False
80563782,659032,12661,LANGSTONE HARBOUR,2022-11-06T09:01:00,2022-11-06T10:46:00,105,Genuine ,109772,BUDDS FARM HAVANT NO1,False
80570842,658149,12620,ST HELENS,2022-11-06T09:10:00,2022-11-06T10:46:00,96,Genuine - Non Impacting,109941,LATIMER ROAD ST HELENS,False
80570911,658100,12617,COWES,2022-11-06T08:21:33,2022-11-06T10:17:39,116,Genuine - Non Impacting,111069,MEDHAM FARM NORTHWOOD,False
80570898,658100,12616,GURNARD,2022-11-06T08:21:33,2022-11-06T10:17:39,116,Genuine - Non Impacting,111069,MEDHAM FARM NORTHWOOD,False
80559504,658024,12661,LANGSTONE HARBOUR,2022-11-06T07:29:30,2022-11-06T10:00:00,150,Genuine ,109817,MAINLAND DRAYTON,False
80559396,658238,12587,SOUTHWICK,2022-11-06T09:22:00,2022-11-06T09:48:00,26,Genuine - Non Impacting,109923,THE GREEN SOUTHWICK,False
80558980,658238,12588,SHOREHAM BEACH,2022-11-06T09:22:00,2022-11-06T09:48:00,26,Genuine - Non Impacting,109923,THE GREEN SOUTHWICK,False
80561102,658267,12587,SOUTHWICK,2022-11-06T09:34:00,2022-11-06T09:40:00,6,Genuine ,109924,UPPER SHOREHAM ROAD SHOREHAM,False
80560456,658267,12588,SHOREHAM BEACH,2022-11-06T09:34:00,2022-11-06T09:40:00,6,Genuine ,109924,UPPER SHOREHAM ROAD SHOREHAM,False
80567520,658023,12614,TOTLAND BAY,2022-11-06T07:29:16,2022-11-06T09:32:00,122,Genuine - Non Impacting,109665,THORLEY ROAD BOULDNOR,False
80567542,658023,12615,COLWELL BAY,2022-11-06T07:29:16,2022-11-06T09:32:00,122,Genuine - Non Impacting,109665,THORLEY ROAD BOULDNOR,False
80560476,658072,12614,TOTLAND BAY,2022-11-06T07:48:36,2022-11-06T09:27:00,98,Genuine - Non Impacting,109657,THE PROMENADE TOTLAND PIER NO2,False
80560013,658072,12615,COLWELL BAY,2022-11-06T07:48:36,2022-11-06T09:27:00,98,Genuine - Non Impacting,109657,THE PROMENADE TOTLAND PIER NO2,False
80571297,658077,12626,VENTNOR,2022-11-06T08:07:30,2022-11-06T09:19:00,71,Genuine ,110064,LION POINT VENTNOR,False
80569215,658143,12573,CAMBER,2022-11-06T09:00:00,2022-11-06T09:15:00,15,Not Genuine ,110958,RYE,False
80561732,658032,12615,COLWELL BAY,2022-11-06T07:45:00,2022-11-06T09:15:00,90,Genuine - Non Impacting,109663,THE INSTITUTE YARMOUTH NO1,False
80564112,658019,12623,YAVERLAND,2022-11-06T07:26:41,2022-11-06T08:55:00,88,Genuine ,110024,EASTERN GARDENS SANDOWN,False
80564113,658019,12624,SANDOWN,2022-11-06T07:26:41,2022-11-06T08:55:00,88,Genuine ,110024,EASTERN GARDENS SANDOWN,False
80565344,658019,12625,SHANKLIN,2022-11-06T07:26:41,2022-11-06T08:55:00,88,Genuine ,110024,EASTERN GARDENS SANDOWN,False
80567279,659029,12661,LANGSTONE HARBOUR,2022-11-06T08:25:00,2022-11-06T08:39:00,14,Genuine ,109772,BUDDS FARM HAVANT NO1,False
80570960,658020,12606,LEE-ON-SOLENT,2022-11-06T07:27:43,2022-11-06T08:08:25,40,Genuine - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80570507,658020,12605,STOKES BAY,2022-11-06T07:27:43,2022-11-06T08:08:25,40,Genuine - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80557019,658020,12607,HILLHEAD,2022-11-06T07:27:43,2022-11-06T08:08:25,40,Genuine - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80556897,663794,12619,SEAGROVE,2022-11-06T07:16:00,2022-11-06T08:06:00,50,Genuine - Non Impacting,102971,SPRING VALE,False
80557136,663794,12618,RYDE,2022-11-06T07:16:00,2022-11-06T08:06:00,50,Genuine - Non Impacting,102971,SPRING VALE,False
80558959,663794,12620,ST HELENS,2022-11-06T07:16:00,2022-11-06T08:06:00,50,Genuine - Non Impacting,102971,SPRING VALE,False
80559482,657992,12661,LANGSTONE HARBOUR,2022-11-06T07:13:15,2022-11-06T08:00:00,46,Genuine ,109820,ST ANDREWS ROAD PORTSMOUTH,False
80564341,656975,12624,SANDOWN,2022-11-05T09:14:52,2022-11-06T07:46:00,1351,Genuine ,110096,SANDOWN NO1,False
80564342,656975,12623,YAVERLAND,2022-11-05T09:14:52,2022-11-06T07:46:00,1351,Genuine ,110096,SANDOWN NO1,False
80569217,657835,12573,CAMBER,2022-11-06T06:08:00,2022-11-06T07:46:00,98,Genuine - Non Impacting,110958,RYE,False
80565500,656975,12622,WHITECLIFF BAY,2022-11-05T09:14:52,2022-11-06T07:46:00,1351,Genuine ,110096,SANDOWN NO1,False
80563785,657977,12618,RYDE,2022-11-06T07:09:00,2022-11-06T07:26:00,17,Genuine ,109782,AUGUSTA ROAD RYDE,False
80556435,657792,12617,COWES,2022-11-06T04:31:08,2022-11-06T06:56:26,145,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80555156,657792,12616,GURNARD,2022-11-06T04:31:08,2022-11-06T06:56:26,145,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80560918,657818,12591,LITTLEHAMPTON,2022-11-06T04:52:00,2022-11-06T05:13:00,21,Genuine ,109968,FORD ROAD ARUNDEL,False
80555535,658090,12617,COWES,2022-11-06T03:26:00,2022-11-06T03:41:00,15,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555945,658090,12616,GURNARD,2022-11-06T03:26:00,2022-11-06T03:41:00,15,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555948,659024,12616,GURNARD,2022-11-06T03:22:37,2022-11-06T03:35:00,12,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555538,659024,12617,COWES,2022-11-06T03:22:37,2022-11-06T03:35:00,12,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80565750,657721,12582,SEAFORD,2022-11-06T02:15:16,2022-11-06T02:46:19,31,Genuine - Non Impacting,110920,NEWHAVEN,False
80559902,657686,12569,HYTHE,2022-11-06T02:18:00,2022-11-06T02:36:00,18,Genuine - Non Impacting,109897,RANGE ROAD HYTHE K LONG,False
80560061,657686,12568,SANDGATE,2022-11-06T02:18:00,2022-11-06T02:36:00,18,Genuine - Non Impacting,109897,RANGE ROAD HYTHE K LONG,False
80555153,657480,12616,GURNARD,2022-11-05T19:51:12,2022-11-06T02:21:58,390,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80556432,657480,12617,COWES,2022-11-05T19:51:12,2022-11-06T02:21:58,390,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80565665,657633,12582,SEAFORD,2022-11-06T00:21:42,2022-11-06T01:51:15,89,Genuine - Non Impacting,110920,NEWHAVEN,False
80567624,664973,12662,CHICHESTER HARBOUR,2022-11-05T08:16:00,2022-11-06T01:04:00,1008,Genuine ,110760,BOSHAM,False
80556544,656945,12595,BOGNOR REGIS (ALDWICK),2022-11-05T08:30:00,2022-11-06T00:39:00,969,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80557694,656945,12596,PAGHAM,2022-11-05T08:30:00,2022-11-06T00:39:00,969,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80557695,656945,12594,BOGNOR REGIS EAST,2022-11-05T08:30:00,2022-11-06T00:39:00,969,Genuine ,109959,WEST PARK BOGNOR REGIS,False
80567556,657683,12596,PAGHAM,2022-11-05T08:23:00,2022-11-06T00:32:00,969,Genuine ,109791,SIDLESHAM,False
80561415,656929,12591,LITTLEHAMPTON,2022-11-05T08:33:00,2022-11-06T00:13:00,940,Genuine - Non Impacting,109965,SEA ROAD LITTLEHAMPTON,False
80555262,657598,12617,COWES,2022-11-05T23:06:28,2022-11-05T23:50:29,44,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80555187,657598,12616,GURNARD,2022-11-05T23:06:28,2022-11-05T23:50:29,44,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80555189,657467,12616,GURNARD,2022-11-05T19:19:19,2022-11-05T23:05:03,225,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80555264,657467,12617,COWES,2022-11-05T19:19:19,2022-11-05T23:05:03,225,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80559745,664260,12617,COWES,2022-11-05T16:31:00,2022-11-05T16:41:00,10,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559696,664260,12616,GURNARD,2022-11-05T16:31:00,2022-11-05T16:41:00,10,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80559908,657193,12569,HYTHE,2022-11-05T12:44:00,2022-11-05T16:19:00,215,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560067,657193,12568,SANDGATE,2022-11-05T12:44:00,2022-11-05T16:19:00,215,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80559750,664259,12617,COWES,2022-11-05T16:02:00,2022-11-05T16:10:00,8,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559701,664259,12616,GURNARD,2022-11-05T16:02:00,2022-11-05T16:10:00,8,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80565659,657095,12582,SEAFORD,2022-11-05T11:24:05,2022-11-05T15:52:01,267,Genuine - Non Impacting,110920,NEWHAVEN,False
80567693,657251,12624,SANDOWN,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80567694,657251,12623,YAVERLAND,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80567893,657251,12625,SHANKLIN,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80567841,657251,12622,WHITECLIFF BAY,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80567939,657251,12619,SEAGROVE,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80567940,657251,12621,BEMBRIDGE,2022-11-05T14:07:53,2022-11-05T15:01:22,53,Not Genuine ,110097,SANDOWN NO2,False
80559700,664253,12616,GURNARD,2022-11-05T14:24:00,2022-11-05T14:30:00,6,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80559749,664253,12617,COWES,2022-11-05T14:24:00,2022-11-05T14:30:00,6,Genuine ,109652,WOODVALE TRANSFER NO2,False
80567826,656976,12625,SHANKLIN,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine ,110097,SANDOWN NO2,False
80567887,656976,12619,SEAGROVE,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567888,656976,12621,BEMBRIDGE,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567775,656976,12622,WHITECLIFF BAY,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567681,656976,12624,SANDOWN,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine ,110097,SANDOWN NO2,False
80567682,656976,12623,YAVERLAND,2022-11-05T09:24:00,2022-11-05T13:45:00,261,Genuine ,110097,SANDOWN NO2,False
80554838,657098,12616,GURNARD,2022-11-05T11:58:00,2022-11-05T13:38:00,100,Genuine - Non Impacting,109705,SPRINGHILL COWES TRANSFER,False
80554964,657098,12617,COWES,2022-11-05T11:58:00,2022-11-05T13:38:00,100,Genuine ,109705,SPRINGHILL COWES TRANSFER,False
80555170,657104,12616,GURNARD,2022-11-05T11:58:01,2022-11-05T13:02:32,64,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80556449,657104,12617,COWES,2022-11-05T11:58:01,2022-11-05T13:02:32,64,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80562280,657137,12581,BIRLING GAP,2022-11-05T12:15:00,2022-11-05T12:55:00,40,Genuine ,109936,EAST DEAN,False
80562396,659937,12588,SHOREHAM BEACH,2022-11-05T11:00:00,2022-11-05T12:20:00,80,Genuine ,109929,SHOREHAM NO1,False
80562422,659937,12587,SOUTHWICK,2022-11-05T11:00:00,2022-11-05T12:20:00,80,Genuine ,109929,SHOREHAM NO1,False
80562244,659937,12586,HOVE,2022-11-05T11:00:00,2022-11-05T12:20:00,80,Genuine ,109929,SHOREHAM NO1,False
80559748,664252,12617,COWES,2022-11-05T12:10:00,2022-11-05T12:17:00,7,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80559699,664252,12616,GURNARD,2022-11-05T12:10:00,2022-11-05T12:17:00,7,Genuine ,109652,WOODVALE TRANSFER NO2,False
80556448,657037,12617,COWES,2022-11-05T10:45:05,2022-11-05T11:10:58,25,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80555169,657037,12616,GURNARD,2022-11-05T10:45:05,2022-11-05T11:10:58,25,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80559753,664251,12617,COWES,2022-11-05T10:56:00,2022-11-05T11:03:00,7,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80559704,664251,12616,GURNARD,2022-11-05T10:56:00,2022-11-05T11:03:00,7,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560919,657021,12591,LITTLEHAMPTON,2022-11-05T09:45:00,2022-11-05T10:51:00,66,Genuine ,109968,FORD ROAD ARUNDEL,False
80558736,657004,12616,GURNARD,2022-11-05T10:05:48,2022-11-05T10:22:30,16,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80571341,657004,12617,COWES,2022-11-05T10:05:48,2022-11-05T10:22:30,16,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80559703,664250,12616,GURNARD,2022-11-05T09:42:00,2022-11-05T09:50:00,8,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559752,664250,12617,COWES,2022-11-05T09:42:00,2022-11-05T09:50:00,8,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80567719,656936,12624,SANDOWN,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine ,110097,SANDOWN NO2,False
80567720,656936,12623,YAVERLAND,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine ,110097,SANDOWN NO2,False
80567854,656936,12622,WHITECLIFF BAY,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567906,656936,12625,SHANKLIN,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine ,110097,SANDOWN NO2,False
80568073,656936,12619,SEAGROVE,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine - Non Impacting,110097,SANDOWN NO2,False
80568074,656936,12621,BEMBRIDGE,2022-11-05T08:11:09,2022-11-05T09:12:54,61,Genuine - Non Impacting,110097,SANDOWN NO2,False
80565492,657062,12622,WHITECLIFF BAY,2022-11-05T08:11:00,2022-11-05T09:12:00,61,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564326,657062,12623,YAVERLAND,2022-11-05T08:11:00,2022-11-05T09:12:00,61,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564287,657062,12624,SANDOWN,2022-11-05T08:11:00,2022-11-05T09:12:00,61,Genuine - Non Impacting,110096,SANDOWN NO1,False
80560147,664225,12616,GURNARD,2022-11-05T08:51:00,2022-11-05T09:00:00,9,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559766,664225,12617,COWES,2022-11-05T08:51:00,2022-11-05T09:00:00,9,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80564575,656910,12616,GURNARD,2022-11-05T07:45:00,2022-11-05T08:39:00,54,Genuine ,110701,TERMINUS ROAD COWES 2,False
80564785,656910,12617,COWES,2022-11-05T07:45:00,2022-11-05T08:39:00,54,Genuine ,110701,TERMINUS ROAD COWES 2,False
80559765,664224,12617,COWES,2022-11-05T08:14:00,2022-11-05T08:24:00,10,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80560146,664224,12616,GURNARD,2022-11-05T08:14:00,2022-11-05T08:24:00,10,Genuine ,109652,WOODVALE TRANSFER NO2,False
80568075,656902,12619,SEAGROVE,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine - Non Impacting,110097,SANDOWN NO2,False
80568076,656902,12621,BEMBRIDGE,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567907,656902,12625,SHANKLIN,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine ,110097,SANDOWN NO2,False
80567855,656902,12622,WHITECLIFF BAY,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567721,656902,12624,SANDOWN,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine ,110097,SANDOWN NO2,False
80567722,656902,12623,YAVERLAND,2022-11-05T07:25:40,2022-11-05T08:03:40,38,Genuine ,110097,SANDOWN NO2,False
80565495,657061,12622,WHITECLIFF BAY,2022-11-05T07:25:00,2022-11-05T07:58:00,33,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564331,657061,12624,SANDOWN,2022-11-05T07:25:00,2022-11-05T07:58:00,33,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564332,657061,12623,YAVERLAND,2022-11-05T07:25:00,2022-11-05T07:58:00,33,Genuine - Non Impacting,110096,SANDOWN NO1,False
80557608,656883,12576,ST LEONARDS,2022-11-05T06:40:29,2022-11-05T07:20:50,40,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80556388,656883,12577,BEXHILL,2022-11-05T06:40:29,2022-11-05T07:20:50,40,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80570285,656859,12577,BEXHILL,2022-11-05T05:43:31,2022-11-05T06:15:00,31,Not Genuine ,115500,BEXHILL DOWN,False
80567723,656875,12624,SANDOWN,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567724,656875,12623,YAVERLAND,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine ,110097,SANDOWN NO2,False
80567856,656875,12622,WHITECLIFF BAY,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567908,656875,12625,SHANKLIN,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine - Non Impacting,110097,SANDOWN NO2,False
80568077,656875,12619,SEAGROVE,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine - Non Impacting,110097,SANDOWN NO2,False
80568078,656875,12621,BEMBRIDGE,2022-11-05T05:34:09,2022-11-05T06:03:06,28,Genuine - Non Impacting,110097,SANDOWN NO2,False
80565494,657060,12622,WHITECLIFF BAY,2022-11-05T05:33:00,2022-11-05T06:00:00,27,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564329,657060,12624,SANDOWN,2022-11-05T05:33:00,2022-11-05T06:00:00,27,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564330,657060,12623,YAVERLAND,2022-11-05T05:33:00,2022-11-05T06:00:00,27,Genuine - Non Impacting,110096,SANDOWN NO1,False
80556238,656782,12577,BEXHILL,2022-11-05T02:26:16,2022-11-05T05:39:32,193,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80557418,656782,12576,ST LEONARDS,2022-11-05T02:26:16,2022-11-05T05:39:32,193,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80564353,657016,12624,SANDOWN,2022-11-05T03:19:00,2022-11-05T04:22:00,63,Genuine ,110096,SANDOWN NO1,False
80564354,657016,12623,YAVERLAND,2022-11-05T03:19:00,2022-11-05T04:22:00,63,Genuine ,110096,SANDOWN NO1,False
80565506,657016,12622,WHITECLIFF BAY,2022-11-05T03:19:00,2022-11-05T04:22:00,63,Genuine ,110096,SANDOWN NO1,False
80567933,652958,12619,SEAGROVE,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567934,652958,12621,BEMBRIDGE,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567829,652958,12625,SHANKLIN,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567778,652958,12622,WHITECLIFF BAY,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine - Non Impacting,110097,SANDOWN NO2,False
80567687,652958,12624,SANDOWN,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine ,110097,SANDOWN NO2,False
80567688,652958,12623,YAVERLAND,2022-11-02T23:32:00,2022-11-05T04:15:00,3163,Genuine ,110097,SANDOWN NO2,False
80565505,656289,12622,WHITECLIFF BAY,2022-11-04T12:39:48,2022-11-05T03:00:00,860,Genuine ,110096,SANDOWN NO1,False
80564351,656289,12624,SANDOWN,2022-11-04T12:39:48,2022-11-05T03:00:00,860,Genuine ,110096,SANDOWN NO1,False
80564352,656289,12623,YAVERLAND,2022-11-04T12:39:48,2022-11-05T03:00:00,860,Genuine ,110096,SANDOWN NO1,False
80567554,653008,12596,PAGHAM,2022-11-03T01:03:00,2022-11-05T02:52:00,2989,Genuine ,109791,SIDLESHAM,False
80556401,653962,12577,BEXHILL,2022-11-03T08:30:16,2022-11-05T02:09:02,2498,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80557621,653962,12576,ST LEONARDS,2022-11-03T08:30:16,2022-11-05T02:09:02,2498,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80567622,653142,12662,CHICHESTER HARBOUR,2022-11-03T02:25:00,2022-11-05T02:03:00,2858,Genuine ,110760,BOSHAM,False
80562352,652649,12617,COWES,2022-11-04T09:31:00,2022-11-05T00:54:00,923,Genuine - Non Impacting,109777,APPLEY PARK RYDE TRANSFER,False
80562651,652649,12618,RYDE,2022-11-04T09:31:00,2022-11-05T00:54:00,923,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80557831,656023,12596,PAGHAM,2022-11-04T08:11:48,2022-11-05T00:46:00,994,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80557832,656023,12594,BOGNOR REGIS EAST,2022-11-04T08:11:48,2022-11-05T00:46:00,994,Genuine ,109959,WEST PARK BOGNOR REGIS,False
80556554,656023,12595,BOGNOR REGIS (ALDWICK),2022-11-04T08:11:48,2022-11-05T00:46:00,994,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80559901,656712,12569,HYTHE,2022-11-04T23:30:00,2022-11-04T23:52:00,22,Genuine - Non Impacting,109897,RANGE ROAD HYTHE K LONG,False
80560060,656712,12568,SANDGATE,2022-11-04T23:30:00,2022-11-04T23:52:00,22,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80561433,652616,12591,LITTLEHAMPTON,2022-11-02T22:15:00,2022-11-04T23:43:00,2968,Genuine - Non Impacting,109965,SEA ROAD LITTLEHAMPTON,False
80562847,652908,12661,LANGSTONE HARBOUR,2022-11-03T00:30:00,2022-11-04T23:33:00,2823,Genuine ,109773,BUDDS FARM HAVANT NO2,False
80560140,656391,12616,GURNARD,2022-11-04T21:44:00,2022-11-04T21:51:00,7,Genuine - Non Impacting,109652,WOODVALE TRANSFER NO2,False
80559759,656391,12617,COWES,2022-11-04T21:44:00,2022-11-04T21:51:00,7,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559764,652817,12617,COWES,2022-11-03T00:05:14,2022-11-04T18:48:00,2562,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560145,652817,12616,GURNARD,2022-11-03T00:05:14,2022-11-04T18:48:00,2562,Genuine ,109652,WOODVALE TRANSFER NO2,False
80556297,653268,12607,HILLHEAD,2022-11-03T03:59:00,2022-11-04T17:04:00,2225,Genuine - Non Impacting,109732,PEEL COMMON,False
80557002,653268,12606,LEE-ON-SOLENT,2022-11-03T03:59:00,2022-11-04T17:04:00,2225,Genuine ,109732,PEEL COMMON,False
80556029,653268,12604,SOUTHSEA EAST,2022-11-03T03:59:00,2022-11-04T17:04:00,2225,Genuine - Non Impacting,109732,PEEL COMMON,False
80555998,653268,12605,STOKES BAY,2022-11-03T03:59:00,2022-11-04T17:04:00,2225,Genuine ,109732,PEEL COMMON,False
80555999,653268,12603,EASTNEY,2022-11-03T03:59:00,2022-11-04T17:04:00,2225,Genuine - Non Impacting,109732,PEEL COMMON,False
80560050,652808,12620,ST HELENS,2022-11-02T23:56:20,2022-11-04T16:40:00,2443,Genuine - Non Impacting,109939,LANE END ROAD BEMBRIDGE,False
80561829,652808,12621,BEMBRIDGE,2022-11-02T23:56:20,2022-11-04T16:40:00,2443,Genuine ,109939,LANE END ROAD BEMBRIDGE,False
80554963,652842,12617,COWES,2022-11-03T00:02:28,2022-11-04T16:39:00,2436,Genuine ,109705,SPRINGHILL COWES TRANSFER,False
80554837,652842,12616,GURNARD,2022-11-03T00:02:28,2022-11-04T16:39:00,2436,Genuine - Non Impacting,109705,SPRINGHILL COWES TRANSFER,False
80569852,656471,12614,TOTLAND BAY,2022-11-04T14:23:00,2022-11-04T15:35:00,72,Genuine ,115498,NORTON TRANSFER IOW,False
80569575,656471,12615,COLWELL BAY,2022-11-04T14:23:00,2022-11-04T15:35:00,72,Genuine ,115498,NORTON TRANSFER IOW,False
80569212,655317,12573,CAMBER,2022-11-03T21:47:00,2022-11-04T14:26:00,999,Genuine - Non Impacting,110958,RYE,False
80569571,652949,12615,COLWELL BAY,2022-11-02T23:11:00,2022-11-04T13:30:00,2299,Genuine ,115498,NORTON TRANSFER IOW,False
80569848,652949,12614,TOTLAND BAY,2022-11-02T23:11:00,2022-11-04T13:30:00,2299,Genuine ,115498,NORTON TRANSFER IOW,False
80570271,654264,12577,BEXHILL,2022-11-03T11:35:00,2022-11-04T13:30:00,1555,Genuine ,111338,GALLEY HILL BEXHILL,False
80565664,653270,12582,SEAFORD,2022-11-03T03:48:01,2022-11-04T13:02:50,1994,Genuine - Non Impacting,110920,NEWHAVEN,False
80555340,656286,12549,HERNE BAY CENTRAL,2022-11-04T12:21:44,2022-11-04T12:53:40,31,Genuine - Non Impacting,109830,SWALECLIFFE NO1,False
80556076,656286,12548,TANKERTON,2022-11-04T12:21:44,2022-11-04T12:53:40,31,Genuine - Non Impacting,109830,SWALECLIFFE NO1,False
80569819,652701,12615,COLWELL BAY,2022-11-02T23:06:00,2022-11-04T12:44:00,2258,Genuine ,115498,NORTON TRANSFER IOW,False
80569998,652701,12614,TOTLAND BAY,2022-11-02T23:06:00,2022-11-04T12:44:00,2258,Genuine ,115498,NORTON TRANSFER IOW,False
